SymptomID,Symptom,Code
2484,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2485,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
2486,Hypothermia;,123979008386689009
2487,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
2488,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
2489,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2490,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2491,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2492,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
2493,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2494,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2495,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
2496,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009388768001388771009123979008386689009
2497,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
2498,Angina;Hypothermia;,022253000194828000123979008386689009
2499,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2500,ProductiveCough ;,049727002028743005
2501,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2502,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
2503,Hypothermia;,123979008386689009
2504,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
2505,StomachAche;Angina;GenusHerpestes;Hypothermia;,022253000271681002022253000194828000388768001388771009123979008386689009
2506,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
2507,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
2508,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
2509,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2510,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
2511,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2512,Hypothermia;,123979008386689009
2513,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2514,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2515,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2516,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
2517,ProductiveCough ;,049727002028743005
2518,DirtySputum;GenusHerpestes;,404684003248605009388768001388771009
2519,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2520,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2521,DirtySputum;Hypothermia;,404684003248605009123979008386689009
2522,StomachAche;Hypothermia;,022253000271681002123979008386689009
2523,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2524,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
2525,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2526,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2527,StomachAche;GenusHerpestes;,022253000271681002388768001388771009
2528,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2529,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2530,DirtySputum;Hypothermia;,404684003248605009123979008386689009
2531,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
2532,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
2533,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
2534,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2535,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2536,Angina;Hypothermia;,022253000194828000123979008386689009
2537,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
2538,DirtySputum;,404684003248605009
2539,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
2540,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2541,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2542,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2543,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
2544,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
2545,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2546,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2547,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2548,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
2549,DirtySputum;Hypothermia;,404684003248605009123979008386689009
2550,DirtySputum;Angina;ProductiveCough ;,404684003248605009022253000194828000049727002028743005
2551,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
2552,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2553,GenusHerpestes;,388768001388771009
2554,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2555,ProductiveCough ;,049727002028743005
2556,Hypothermia;,123979008386689009
2557,Angina;Hypothermia;,022253000194828000123979008386689009
2558,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
2559,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2560,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
2561,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
2562,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
2563,ProductiveCough ;,049727002028743005
2564,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
2565,GenusHerpestes;,388768001388771009
2566,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2567,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2568,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2569,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2570,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009388768001388771009123979008386689009
2571,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
2572,StomachAche;DirtySputum;Angina;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000123979008386689009049727002028743005
2573,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
2574,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
2575,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2576,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
2577,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2578,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2579,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
2580,DirtySputum;Hypothermia;,404684003248605009123979008386689009
2581,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2582,Angina;GenusHerpestes;,022253000194828000388768001388771009
2583,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
2584,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2585,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
2586,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
2587,Angina;Hypothermia;,022253000194828000123979008386689009
2588,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
2589,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
2590,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
2591,StomachAche;Hypothermia;,022253000271681002123979008386689009
2592,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
2593,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
2594,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009388768001388771009123979008386689009
2595,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2596,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
2597,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
2598,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
2599,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2600,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
2601,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2602,Hypothermia;,123979008386689009
2603,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
2604,DirtySputum;Angina;GenusHerpestes;ProductiveCough ;,404684003248605009022253000194828000388768001388771009049727002028743005
2605,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2606,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
2607,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
2608,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
2609,StomachAche;DirtySputum;ProductiveCough ;,022253000271681002404684003248605009049727002028743005
2610,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
2611,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2612,Hypothermia;,123979008386689009
2613,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
2614,StomachAche;Hypothermia;,022253000271681002123979008386689009
2615,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
2616,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
2617,DirtySputum;Angina;ProductiveCough ;,404684003248605009022253000194828000049727002028743005
2618,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
2619,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
2620,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
2621,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
2622,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
2623,Angina;Hypothermia;,022253000194828000123979008386689009
2624,StomachAche;ProductiveCough ;,022253000271681002049727002028743005
